time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
18.916724,-0.856137,3.775616,-0.745520
18.946602,-0.374842,3.130557,-2.398058
18.986439,3.897355,3.581292,-5.000363
19.016317,5.530118,3.824720,-2.411427
19.046195,4.653372,5.652763,-0.808105
19.086033,4.238544,5.650373,-0.722491
19.115911,3.424857,6.202650,-1.373263
19.145789,4.488014,4.713454,-0.614436
19.185627,3.487819,3.133339,0.332682
19.215505,2.862395,2.483604,0.627232
19.245383,0.677161,1.672539,-0.439837
19.285220,-1.999036,-0.594185,-0.120467
19.315098,-2.592988,-1.369977,-0.070338
19.344976,-2.702264,-1.799269,0.093431
19.384814,-2.027316,-2.766732,0.068829
19.414692,-2.484878,-3.905943,0.832352
19.454529,-2.225912,-4.359025,0.627924
19.484408,-1.707300,-4.694305,1.053991
19.514286,-3.031468,-5.283566,1.846196
19.554123,-4.255285,-6.766307,2.092854
19.584001,-5.243458,-5.400188,2.741565
19.613879,-12.857258,-1.759817,2.359303
19.643758,0.776612,-4.177001,0.463204
19.683596,-5.396383,0.575453,-1.384496
19.713474,3.443009,-2.708777,-1.528030
19.753312,-0.097587,-0.994852,1.572773
19.783190,-1.843103,-0.221881,0.974870
19.813068,-2.466024,-0.517417,-0.214893
19.852905,-3.048164,-1.339228,-0.368274
19.882783,-1.807672,-0.692880,-0.986967
19.912661,-0.040909,-0.251876,-0.065227
19.952499,-0.351968,-0.134962,0.046173
19.982377,-2.118084,-0.627430,-0.849135
20.012255,-3.366841,1.161132,-1.495301
20.052093,-0.741885,0.890679,-0.792051
20.081971,-0.698422,1.171171,0.137233
20.111849,-2.491762,2.728186,0.125428
20.151686,-1.463103,4.162716,0.010668
20.181564,-0.475312,4.129520,0.260995
20.221402,-0.556173,3.307746,1.238258
20.251280,-2.030668,2.912851,0.937902
20.281158,-2.445952,2.667325,0.490741
20.320996,-2.370953,1.108580,0.813782
20.350874,-4.200876,-0.851951,-0.864271
20.380752,-2.176858,-0.410054,2.187914
20.420589,-1.010930,0.474556,0.217370
20.450467,-0.740502,0.859894,0.594275
20.480345,1.400752,0.807235,1.438884
20.520183,-0.750067,0.078191,1.432522
20.550061,-1.056463,-0.904711,0.640246
20.579939,0.063476,-1.004738,0.303629
20.619776,-0.523649,-0.312543,0.775384
20.649655,0.172128,-0.791914,0.844645
20.679533,-0.117830,0.275167,-0.002043
20.719370,0.397566,-0.182497,0.110851
20.749248,0.123444,-0.090853,0.125985
20.779126,-0.207275,0.344539,0.279041
20.818964,0.532540,-0.550956,0.153902
20.848842,1.072612,-0.761311,-0.011489
20.878720,0.649605,-0.828471,0.196380
20.918557,0.599618,-1.188785,0.221360
20.948436,-0.174758,-0.628781,0.318179
20.978314,-0.424170,-1.134483,1.270700
21.018151,0.313635,-1.480437,0.952588
21.048029,-0.018345,-0.049720,-0.091453
21.087867,0.632639,-0.657248,-0.025272
21.117745,0.656212,-0.363708,-0.555576
21.147623,-0.176565,-0.396149,-1.021757
21.187460,0.204964,-0.386355,-0.051442
